first_time_homebuyer_flag,borrowers_num,orig_UPB,orig_interest_rate,program_ind,zero_balance_effective_date,loan_purpose,LTV,units_numb,id_loan,maturity_date,occupancy_status,period,DTI_ratio,orig_loan_term,channel,Unnamed: 0,first_payment_date,cens,CLTV,MI_%,property_state,zero_balance_code,postal_code,MI_cancel_flag,int_only_flag,PPM_flag,property_type,property_val_method,time,amortization_type,service_name,seller_name
N,2,100000,6.75,9,,N,62,1,F99Q10304605,202903,P,2017-12-01,35,360,R,221464,199904,False,62,0,WI,-1.0,53100,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,68000,6.75,9,,C,75,1,F99Q10304619,202902,P,2017-12-01,32,360,R,221479,199903,False,75,0,IN,-1.0,47200,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,122000,7.625,9,,N,52,1,F99Q10304664,202902,I,2017-12-01,11,360,R,221523,199903,False,52,0,CA,-1.0,94500,9,N,N,PU,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,145000,7.0,9,,N,77,1,F99Q10304681,201901,P,2017-12-01,19,240,R,221541,199902,False,77,0,CA,-1.0,91300,9,N,N,SF,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,98000,6.875,9,,N,88,1,F99Q10304780,202903,P,2017-12-01,37,360,R,221640,199904,False,88,25,GA,-1.0,30000,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,106000,6.875,9,,N,67,1,F99Q10304810,202902,P,2017-12-01,11,360,R,221670,199903,False,67,0,CA,-1.0,95600,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,43000,6.875,9,,N,27,1,F99Q10304837,202903,P,2017-12-01,13,360,R,221696,199904,False,27,0,TX,-1.0,77000,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,39000,6.875,9,,N,88,1,F99Q10304912,201901,P,2017-12-01,999,240,T,221768,199902,False,88,12,FL,-1.0,32700,9,N,N,SF,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,75000,6.875,9,,C,75,1,F99Q10305048,202902,P,2017-12-01,29,360,R,221902,199903,False,75,0,OK,-1.0,74000,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,83000,6.75,9,,N,17,1,F99Q10305063,202902,P,2017-12-01,18,360,R,221918,199903,False,17,0,CT,-1.0,6800,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,81000,7.0,9,201710.0,N,50,1,F99Q10305105,202902,P,2017-10-01,6,360,R,221960,199903,True,50,0,CA,1.0,92600,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,74000,6.875,9,,C,55,2,F99Q10305214,202902,P,2017-12-01,46,360,R,222065,199903,False,55,0,MI,-1.0,48100,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,52000,6.875,9,,N,44,1,F99Q10305215,202901,P,2017-12-01,15,360,R,222067,199902,False,44,0,NV,-1.0,89100,9,N,N,SF,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,67000,6.875,9,,N,79,1,F99Q10305218,202902,P,2017-12-01,41,360,R,222071,199903,False,79,0,MD,-1.0,21100,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,76000,6.125,9,,P,68,1,F99Q10305249,202902,P,2017-12-01,42,360,R,222102,199903,False,68,0,IL,-1.0,60400,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,120000,6.875,9,,P,95,1,F99Q10305435,202902,P,2017-12-01,26,360,R,222286,199903,False,95,30,MD,-1.0,21500,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,45000,6.875,9,,P,43,1,F99Q10305442,202902,P,2017-12-01,35,360,R,222294,199903,False,43,0,KY,-1.0,41100,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,53000,6.875,9,,N,80,1,F99Q10305446,202902,P,2017-12-01,20,360,R,222299,199903,False,80,0,SC,-1.0,29500,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,169000,7.125,9,,P,75,3,F99Q10305495,202903,P,2017-12-01,41,360,R,222349,199904,False,75,0,WA,-1.0,98500,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,41000,7.0,9,,P,90,1,F99Q10305672,202902,I,2017-12-01,42,360,R,222526,199903,False,90,35,WY,-1.0,82600,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,60000,6.875,9,201708.0,N,65,1,F99Q10305678,202902,P,2017-08-01,19,360,R,222533,199903,True,65,0,CA,1.0,94500,9,N,N,CO,9,224,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,52000,6.75,9,201712.0,N,80,1,F99Q10305767,202902,P,2017-12-01,15,360,R,222621,199903,True,80,0,CA,1.0,95800,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,61000,7.25,9,,N,68,1,F99Q10305841,202902,I,2017-12-01,30,360,R,222695,199903,False,68,0,CA,-1.0,94500,9,N,N,CO,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,49000,7.125,9,,N,31,1,F99Q10305867,202902,P,2017-12-01,19,360,R,222721,199903,False,31,0,CA,-1.0,95700,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,59000,6.75,9,,N,85,1,F99Q10305938,202902,P,2017-12-01,51,360,R,222791,199903,False,85,12,AZ,-1.0,85700,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,168000,6.75,9,,N,80,1,F99Q10305943,202901,P,2017-12-01,29,360,R,222797,199902,False,80,17,KY,-1.0,40200,9,N,N,SF,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,59000,6.875,9,,N,58,1,F99Q10305998,202902,P,2017-12-01,35,360,R,222851,199903,False,58,0,NM,-1.0,87100,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,61000,6.875,9,201709.0,N,66,1,F99Q10306035,202902,P,2017-09-01,999,360,T,222888,199903,True,66,0,MI,1.0,48300,9,N,N,SF,9,225,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,70000,7.0,9,,N,51,1,F99Q10306136,202901,P,2017-12-01,14,360,R,222988,199902,False,51,0,FL,-1.0,33300,9,N,N,PU,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,71000,6.75,9,,N,80,1,F99Q10306208,202901,P,2017-12-01,24,360,T,223061,199902,False,80,0,MD,-1.0,21200,9,N,N,SF,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,125000,6.625,9,,N,79,1,F99Q10306212,202901,P,2017-12-01,34,360,R,223066,199902,False,79,0,CA,-1.0,93900,9,N,N,SF,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,64000,6.375,9,,N,89,1,F99Q10306387,202902,P,2017-12-01,29,360,R,223237,199903,False,89,25,NJ,-1.0,8000,9,N,N,CO,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,237000,6.875,9,,N,68,1,F99Q10306473,202902,P,2017-12-01,11,360,R,223319,199903,False,68,0,WA,-1.0,98200,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,94000,6.75,9,,N,56,1,F99Q10306564,202902,P,2017-12-01,44,360,R,223408,199903,False,56,0,CA,-1.0,90600,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,100000,6.75,9,,P,95,1,F99Q10306598,202902,P,2017-12-01,22,360,R,223441,199903,False,95,30,IN,-1.0,46000,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,92000,6.75,9,,N,80,1,F99Q10306608,202903,P,2017-12-01,37,360,R,223452,199904,False,80,17,UT,-1.0,84000,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,69000,6.875,9,,N,73,1,F99Q10306682,202903,I,2017-12-01,21,360,R,223526,199904,False,73,0,CA,-1.0,95200,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,198000,6.875,9,201701.0,N,66,1,F99Q10306802,202903,P,2017-01-01,45,360,R,223643,199904,True,66,0,CA,1.0,93900,9,N,N,SF,9,216,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,65000,7.125,9,,P,87,1,F99Q10306883,202904,P,2017-12-01,36,360,R,223722,199905,False,87,25,MI,-1.0,48800,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,129000,6.75,9,,N,95,1,F99Q10307021,201902,P,2017-12-01,36,240,R,223856,199903,False,95,25,OR,-1.0,97000,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
Y,2,176000,7.0,9,,P,90,1,F99Q10307023,202902,P,2017-12-01,40,360,T,223859,199903,False,90,30,NJ,-1.0,7000,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,98000,7.25,9,,N,77,2,F99Q10307075,202403,P,2017-12-01,59,300,R,223909,199904,False,77,0,MA,-1.0,2300,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,71000,7.125,9,,N,78,1,F99Q10307087,201903,P,2017-12-01,15,240,R,223922,199904,False,78,0,DE,-1.0,19900,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,105000,6.5,9,,N,71,1,F99Q10307214,202901,P,2017-12-01,14,360,R,224046,199902,False,71,0,CA,-1.0,95400,9,N,N,SF,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,128000,7.5,9,,C,60,1,F99Q10307242,202902,I,2017-12-01,28,360,R,224074,199903,False,60,0,CA,-1.0,94500,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,135000,6.875,9,,P,70,1,F99Q10307256,202902,P,2017-12-01,56,360,R,224089,199903,False,70,0,MI,-1.0,48000,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,45000,6.875,9,,N,60,1,F99Q10307280,202902,P,2017-12-01,24,360,R,224114,199903,False,60,0,FL,-1.0,33100,9,N,N,PU,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,109000,6.875,9,,P,95,1,F99Q10307376,202902,P,2017-12-01,15,360,R,224208,199903,False,95,30,OH,-1.0,45200,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,65000,6.875,9,,N,73,1,F99Q10307620,202902,P,2017-12-01,25,360,R,224436,199903,False,73,0,MI,-1.0,48800,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,132000,6.875,9,,N,72,1,F99Q10307636,202902,P,2017-12-01,23,360,R,224452,199903,False,72,0,CA,-1.0,90700,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,120000,6.625,9,,C,73,1,F99Q10307644,202902,P,2017-12-01,41,360,R,224461,199903,False,73,0,MI,-1.0,49200,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,51000,7.125,9,,N,55,1,F99Q10307712,202902,P,2017-12-01,12,360,R,224528,199903,False,55,0,CA,-1.0,93500,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,73000,7.125,9,,N,74,1,F99Q10307739,202903,P,2017-12-01,9,360,R,224555,199904,False,74,0,PA,-1.0,17500,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,69000,7.375,9,,P,73,1,F99Q10307764,202602,P,2017-12-01,26,324,T,224580,199903,False,73,0,IN,-1.0,46300,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,85000,7.125,9,,N,57,1,F99Q10307994,202903,I,2017-12-01,15,360,R,224802,199904,False,57,0,CA,-1.0,93500,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,140000,6.75,9,,P,60,1,F99Q10308058,202903,P,2017-12-01,27,360,R,224867,199904,False,60,0,NV,-1.0,89100,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,142000,6.875,9,,N,80,1,F99Q10308098,202903,P,2017-12-01,32,360,R,224907,199904,False,80,0,AZ,-1.0,85900,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,57000,7.375,9,,N,68,1,F99Q10308116,202902,I,2017-12-01,10,360,R,224925,199903,False,68,0,CA,-1.0,90800,9,N,N,CO,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,91000,6.75,9,,P,80,1,F99Q10308365,202903,P,2017-12-01,33,360,R,225165,199904,False,80,0,CT,-1.0,6100,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,127000,6.875,9,,N,80,1,F99Q10308420,201902,P,2017-12-01,23,240,R,225216,199903,False,80,0,OH,-1.0,45300,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,197000,6.875,9,,N,87,1,F99Q10308425,201902,P,2017-12-01,33,240,R,225222,199903,False,87,25,CT,-1.0,6900,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,105000,6.125,9,,P,66,1,F99Q10308471,202902,P,2017-12-01,35,360,T,225265,199903,False,66,0,PA,-1.0,19500,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,153000,7.0,9,,N,72,1,F99Q10308671,202901,P,2017-12-01,28,360,R,225459,199902,False,72,0,CA,-1.0,92200,9,N,N,CO,9,229,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,93000,6.5,9,,P,80,1,F99Q10308906,202903,P,2017-12-01,43,360,R,225686,199904,False,80,0,VA,-1.0,23100,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,150000,6.5,9,201703.0,P,60,1,F99Q10308959,202902,P,2017-03-01,41,360,T,225739,199903,True,60,0,CA,1.0,94600,9,N,N,SF,9,219,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,48000,6.75,9,,N,56,1,F99Q10309094,202902,P,2017-12-01,21,360,T,225869,199903,False,56,0,GA,-1.0,30000,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,150000,6.625,9,,P,56,1,F99Q10309101,202903,P,2017-12-01,47,360,R,225877,199904,False,56,0,CA,-1.0,92200,9,N,N,PU,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
Y,1,61000,6.5,9,,P,80,1,F99Q10309154,202902,P,2017-12-01,47,360,R,225928,199903,False,80,0,NJ,-1.0,7600,9,N,N,CO,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,171000,6.5,9,201705.0,P,95,1,F99Q10309177,202903,P,2017-05-01,29,360,T,225952,199904,True,95,30,VA,1.0,23600,9,N,N,SF,9,220,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,56000,6.625,9,,N,80,1,F99Q10309189,201903,P,2017-12-01,34,240,R,225963,199904,False,80,0,KY,-1.0,41000,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,40000,6.75,9,,N,77,1,F99Q10309284,202904,P,2017-12-01,23,360,R,226056,199905,False,77,0,FL,-1.0,33400,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,153000,6.75,9,,P,90,1,F99Q10309333,202904,P,2017-12-01,42,360,R,226105,199905,False,90,25,NJ,-1.0,8000,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,112000,6.875,9,,N,77,1,F99Q10309807,202904,P,2017-12-01,42,360,R,226565,199905,False,77,0,CA,-1.0,94000,9,N,N,CO,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,31000,7.25,9,,N,82,1,F99Q10309836,201904,P,2017-12-01,46,240,R,226595,199905,False,82,6,IL,-1.0,60400,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,75000,6.125,9,,N,42,1,F99Q10309859,202903,P,2017-12-01,47,360,T,226619,199904,False,42,0,TX,-1.0,75200,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,55000,7.125,9,,C,47,1,F99Q10309933,202904,P,2017-12-01,46,360,R,226680,199905,False,47,0,MT,-1.0,59000,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,57000,7.375,9,,C,54,1,F99Q10310122,202905,P,2017-12-01,24,360,R,226866,199906,False,54,0,OH,-1.0,45300,9,N,N,SF,9,225,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,84000,7.0,9,,N,40,1,F99Q10310161,202904,P,2017-12-01,54,360,T,226905,199905,False,40,0,CA,-1.0,91300,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,138000,7.0,9,,P,90,1,F99Q10310169,202904,P,2017-12-01,27,360,R,226914,199905,False,90,25,NY,-1.0,10300,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,82000,7.0,9,,N,80,1,F99Q10310219,202904,P,2017-12-01,42,360,R,226961,199905,False,80,0,AL,-1.0,35000,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,85000,7.375,9,,N,80,1,F99Q10310250,202904,P,2017-12-01,57,360,R,226993,199905,False,80,0,PA,-1.0,17000,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,63000,7.375,9,,P,95,1,F99Q10310257,202904,P,2017-12-01,31,360,R,227001,199905,False,95,30,FL,-1.0,33800,9,N,N,SF,9,226,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,103000,6.5,9,,N,90,1,F99Q10310296,202902,P,2017-12-01,57,360,T,227041,199903,False,90,25,CA,-1.0,91700,9,N,N,SF,9,228,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,1,100000,6.625,9,,C,57,1,F99Q10310313,202903,P,2017-12-01,51,360,T,227059,199904,False,57,0,CA,-1.0,90500,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,121000,6.375,9,,N,79,2,F99Q10310324,202903,P,2017-12-01,33,360,R,227071,199904,False,79,0,CA,-1.0,90000,9,N,N,SF,9,227,FRM,Other servicers,GMAC MORTGAGE CORPORATION
N,2,215000,6.5,9,201704.0,C,57,1,F99Q10310670,202902,P,2017-04-01,20,360,T,227216,199903,True,57,0,OK,1.0,74100,9,N,N,SF,9,220,FRM,"JPMORGAN CHASE BANK, N.A.","FLAGSTAR BANK, FSB"
N,2,99000,7.0,9,,N,90,1,F99Q10311153,202902,P,2017-12-01,49,360,T,227480,199903,False,90,25,NM,-1.0,87400,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,130000,6.875,9,201710.0,N,85,1,F99Q10311210,202902,P,2017-10-01,36,360,T,227538,199903,True,85,12,MI,9.0,49200,9,N,N,SF,9,226,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,43000,7.0,9,,C,78,1,F99Q10311239,202902,P,2017-12-01,20,360,T,227566,199903,False,78,0,FL,-1.0,32700,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,54000,6.875,9,,N,64,1,F99Q10311258,202902,P,2017-12-01,54,360,T,227586,199903,False,64,0,GA,-1.0,30100,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
Y,2,50000,7.125,9,,P,80,1,F99Q10311266,202902,P,2017-12-01,30,360,T,227595,199903,False,80,0,OH,-1.0,44300,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,58000,7.125,9,,C,78,1,F99Q10311277,202902,P,2017-12-01,32,360,T,227607,199903,False,78,12,GA,-1.0,30200,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,74000,6.5,9,,N,78,1,F99Q10311847,202902,P,2017-12-01,27,360,T,227765,199903,False,78,0,OH,-1.0,44000,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,82000,6.625,9,201709.0,N,66,1,F99Q10311861,202902,P,2017-09-01,22,360,T,227780,199903,True,66,0,CO,1.0,80000,9,N,N,PU,9,225,FRM,"JPMORGAN CHASE BANK, N.A.","FLAGSTAR BANK, FSB"
N,2,58000,6.5,9,,C,73,1,F99Q10311873,202902,P,2017-12-01,44,360,T,227793,199903,False,73,0,CA,-1.0,93400,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,119000,7.625,9,201704.0,C,80,1,F99Q10311905,202902,P,2017-04-01,46,360,T,227825,199903,True,80,0,SC,1.0,29600,9,N,N,SF,9,220,FRM,"JPMORGAN CHASE BANK, N.A.","FLAGSTAR BANK, FSB"
N,1,24000,7.5,9,,C,65,1,F99Q10312112,202902,I,2017-12-01,34,360,R,227918,199903,False,65,0,MD,-1.0,21200,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,103000,6.875,9,,N,90,1,F99Q10312160,202902,P,2017-12-01,40,360,R,227937,199903,False,90,25,MN,-1.0,55300,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,79000,6.875,9,,N,63,1,F99Q10312183,202902,P,2017-12-01,35,360,T,227961,199903,False,63,0,MI,-1.0,49400,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,82000,7.0,9,,C,78,1,F99Q10312266,202902,P,2017-12-01,31,360,T,228045,199903,False,78,0,OH,-1.0,45300,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,35000,7.25,9,,C,72,1,F99Q10312282,202902,P,2017-12-01,20,360,T,228062,199903,False,72,0,IL,-1.0,61000,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,53000,6.875,9,,C,75,1,F99Q10312295,202902,P,2017-12-01,38,360,T,228076,199903,False,75,0,NC,-1.0,28200,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,122000,6.875,9,201703.0,N,88,1,F99Q10312301,202902,P,2017-03-01,27,360,T,228083,199903,True,88,25,IL,2.0,60100,9,N,N,SF,9,219,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,66000,6.875,9,,N,83,1,F99Q10312309,202902,P,2017-12-01,41,360,T,228092,199903,False,83,12,FL,-1.0,32800,9,N,N,PU,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,123000,6.875,9,,N,89,1,F99Q10312336,202902,P,2017-12-01,38,360,T,228120,199903,False,89,25,FL,-1.0,33400,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,76000,6.5,9,,C,64,1,F99Q10312504,202902,P,2017-12-01,23,360,T,228226,199903,False,64,0,MD,-1.0,20700,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,61000,6.625,9,201712.0,C,55,1,F99Q10312540,202902,P,2017-12-01,39,360,T,228236,199903,True,55,0,WA,1.0,98200,9,N,N,CO,9,228,FRM,"JPMORGAN CHASE BANK, N.A.","FLAGSTAR BANK, FSB"
N,2,110000,6.375,9,,N,63,1,F99Q10312582,202902,P,2017-12-01,50,360,T,228248,199903,False,63,0,WA,-1.0,98000,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,68000,6.625,9,,C,39,1,F99Q10312610,202902,P,2017-12-01,24,360,T,228253,199903,False,39,0,OH,-1.0,43000,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,68000,6.5,9,,P,63,1,F99Q10312716,202903,P,2017-12-01,29,360,T,228282,199904,False,63,0,MI,-1.0,48200,9,N,N,SF,9,227,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,50000,6.875,9,,C,63,1,F99Q10312840,202903,P,2017-12-01,32,360,T,228317,199904,False,63,0,MI,-1.0,48000,9,N,N,SF,9,227,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,58000,6.75,9,,P,63,1,F99Q10312857,202903,P,2017-12-01,22,360,T,228322,199904,False,63,0,WA,-1.0,98000,9,N,N,CO,9,227,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,96000,7.25,9,,N,51,1,F99Q10312869,202902,P,2017-12-01,48,360,R,228326,199903,False,51,0,MI,-1.0,48000,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,40000,7.5,9,,C,39,1,F99Q10312890,202902,P,2017-12-01,46,360,T,228332,199903,False,39,0,IL,-1.0,60100,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,50000,7.5,9,,C,65,1,F99Q10312898,202902,P,2017-12-01,50,360,T,228337,199903,False,65,0,VA,-1.0,23700,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,30000,7.375,9,,C,57,1,F99Q10312970,202902,P,2017-12-01,24,360,T,228351,199903,False,57,0,TN,-1.0,37900,9,N,N,SF,9,228,FRM,"WELLS FARGO BANK, N.A.","FLAGSTAR BANK, FSB"
N,1,36000,7.5,9,201711.0,N,61,1,F99Q10312995,202902,I,2017-11-01,39,360,T,228359,199903,True,61,0,MI,1.0,49200,9,N,N,SF,9,227,FRM,"JPMORGAN CHASE BANK, N.A.","FLAGSTAR BANK, FSB"
N,1,60000,7.5,9,,N,53,1,F99Q10313156,202903,I,2017-12-01,999,360,T,228396,199904,False,53,0,CA,-1.0,92200,9,N,N,SF,9,227,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,54000,6.875,9,,N,50,1,F99Q10313310,202902,P,2017-12-01,23,360,R,228447,199903,False,50,0,MI,-1.0,48700,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,69000,6.75,9,,C,72,1,F99Q10313623,202902,P,2017-12-01,30,360,T,228628,199903,False,72,0,UT,-1.0,84000,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,2,111000,6.25,9,,N,68,2,F99Q10313782,202902,I,2017-12-01,39,360,T,228701,199903,False,68,0,NH,-1.0,3000,9,N,N,SF,9,228,FRM,"JPMORGAN CHASE BANK, N.A.","FLAGSTAR BANK, FSB"
N,2,101000,6.625,9,,C,72,1,F99Q10313833,202902,P,2017-12-01,33,360,T,228753,199903,False,72,0,PA,-1.0,17400,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
N,1,52000,7.75,9,,N,90,1,F99Q10313882,202902,P,2017-12-01,43,360,T,228803,199903,False,90,25,FL,-1.0,33800,9,N,N,SF,9,228,FRM,Other servicers,"FLAGSTAR BANK, FSB"
